Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
05/04/2025 16:04:10.16;1000.86;1001.62;639.36;459.12;410.82;503.77;103.09;99.78
05/04/2025 16:04:10.17;1001.08;1001.39;640.69;457.79;408.39;509.07;103.09;99.56
05/04/2025 16:04:10.18;1000.86;1001.62;641.35;459.12;408.17;505.76;103.09;99.78
05/04/2025 16:04:10.19;1001.31;1001.62;639.14;457.79;405.30;510.40;103.09;99.78
05/04/2025 16:04:10.20;1000.64;1001.62;642.68;457.79;405.30;508.85;102.87;99.56
05/04/2025 16:04:10.21;1000.86;1001.62;639.14;459.12;403.53;509.29;103.09;99.78
05/04/2025 16:04:10.22;1001.31;1001.62;642.68;457.79;402.87;513.49;103.09;99.78
05/04/2025 16:04:10.23;1000.86;1001.62;639.14;459.78;401.55;510.18;103.09;99.78
05/04/2025 16:04:10.24;1001.31;1001.39;639.36;459.12;400.22;514.59;103.32;99.78
05/04/2025 16:04:10.25;1000.86;1001.39;642.46;459.56;400.88;510.84;103.09;99.78
05/04/2025 16:04:10.26;1001.08;1001.62;639.14;459.78;399.78;511.28;103.09;99.56
05/04/2025 16:04:10.27;1001.08;1001.62;643.12;459.12;400.88;513.27;103.32;99.78
05/04/2025 16:04:10.28;1000.64;1001.62;639.14;460.22;399.78;509.29;102.87;99.56
05/04/2025 16:04:10.29;1001.31;1001.62;641.35;459.12;401.77;511.94;103.09;99.78
05/04/2025 16:04:10.30;1000.86;1001.62;640.91;460.44;402.21;507.52;103.09;99.78
05/04/2025 16:04:10.31;1001.08;1001.62;639.14;458.90;403.31;507.97;103.09;99.78
05/04/2025 16:04:10.32;1001.08;1001.62;642.68;459.34;406.40;505.09;103.09;99.78
05/04/2025 16:04:10.33;1000.64;1001.62;638.92;460.00;406.40;501.34;103.09;99.78
05/04/2025 16:04:10.34;1001.31;1001.62;642.90;458.01;411.26;501.34;102.87;99.56
05/04/2025 16:04:10.35;1000.64;1001.39;639.14;459.34;410.38;493.83;103.09;99.78
05/04/2025 16:04:10.36;1001.08;1001.62;639.58;458.01;414.35;497.36;102.87;99.56
05/04/2025 16:04:10.37;1000.86;1001.62;642.46;459.56;417.22;494.05;102.87;99.78
05/04/2025 16:04:10.38;1000.86;1001.62;639.14;459.56;419.21;606.70;103.98;99.78
05/04/2025 16:04:10.39;1001.08;1001.39;642.68;458.90;424.06;640.49;104.20;99.56
05/04/2025 16:04:10.40;1000.64;1001.62;639.14;460.00;424.06;718.47;104.86;99.78
05/04/2025 16:04:10.41;1001.31;1001.62;642.01;458.90;430.24;917.48;106.41;99.78
05/04/2025 16:04:10.42;1000.86;1001.39;640.25;460.00;430.24;1000.97;107.07;99.78
05/04/2025 16:04:10.43;1000.86;1001.62;639.36;458.90;429.58;1001.41;107.29;100.00
05/04/2025 16:04:10.44;1001.31;1001.62;642.68;458.90;511.92;1001.19;107.29;99.78
05/04/2025 16:04:10.45;1000.86;1001.62;638.92;459.56;557.84;1001.19;107.29;99.78
05/04/2025 16:04:10.46;1001.31;1001.39;642.90;458.01;684.11;1001.63;107.51;99.78
05/04/2025 16:04:10.47;1000.64;1001.62;638.92;458.90;686.53;1001.41;107.29;99.78
05/04/2025 16:04:10.48;1001.08;1001.62;640.03;458.01;691.61;832.00;105.97;99.78
05/04/2025 16:04:10.49;1001.08;1001.62;642.24;458.67;693.16;823.60;105.75;99.78
05/04/2025 16:04:10.50;1000.64;1001.62;638.92;458.23;692.49;812.78;105.53;99.78
05/04/2025 16:04:10.51;1001.31;1001.62;642.90;458.01;700.00;763.08;105.30;99.78
05/04/2025 16:04:10.52;1000.86;1001.62;639.14;459.12;699.78;687.10;104.64;99.78
05/04/2025 16:04:10.53;1001.08;1001.62;642.24;457.57;707.06;587.48;103.76;99.56
