Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
06/04/2025 08:52:53.18;1001.31;1001.62;639.14;459.78;618.10;472.40;102.87;99.78
06/04/2025 08:52:53.19;1000.86;1001.62;642.68;458.23;560.04;472.40;102.65;99.78
06/04/2025 08:52:53.20;1001.31;1001.62;638.92;458.45;504.41;464.45;102.65;99.78
06/04/2025 08:52:53.21;1001.08;1001.84;640.69;457.35;504.41;465.78;102.87;99.78
06/04/2025 08:52:53.22;1001.08;1001.39;640.69;458.23;502.87;460.70;102.65;99.78
06/04/2025 08:52:53.23;1001.08;1001.62;638.70;459.56;501.55;454.07;102.65;99.78
06/04/2025 08:52:53.24;1000.86;1001.39;642.46;458.23;501.55;455.62;102.65;99.78
06/04/2025 08:52:53.25;1001.08;1001.62;638.70;459.56;498.68;448.11;102.43;99.56
06/04/2025 08:52:53.26;1000.86;1001.62;642.46;458.23;498.01;448.99;102.43;99.78
06/04/2025 08:52:53.27;1001.08;1001.62;638.92;458.90;496.03;443.47;102.43;99.78
06/04/2025 08:52:53.28;1001.08;1001.62;638.92;458.90;494.26;442.36;102.43;99.78
06/04/2025 08:52:53.29;1000.64;1001.62;642.24;458.45;493.16;439.49;102.43;99.78
06/04/2025 08:52:53.30;1001.08;1001.62;638.70;459.56;489.85;435.30;102.43;99.78
06/04/2025 08:52:53.31;1000.86;1001.62;642.46;458.01;489.18;437.95;102.43;99.78
06/04/2025 08:52:53.32;1001.08;1001.62;638.70;458.67;486.31;431.76;102.65;99.78
06/04/2025 08:52:53.33;1001.08;1001.62;641.13;457.35;484.11;433.75;102.43;99.78
06/04/2025 08:52:53.34;1000.64;1001.39;640.25;457.13;482.56;428.67;102.43;99.56
06/04/2025 08:52:53.35;1001.31;1001.62;639.14;458.67;479.25;428.01;102.43;99.78
06/04/2025 08:52:53.36;1000.86;1001.62;642.46;457.35;478.59;429.55;102.43;99.78
06/04/2025 08:52:53.37;1001.31;1001.62;638.92;458.23;474.83;424.92;102.21;99.56
06/04/2025 08:52:53.38;1000.86;1001.62;643.12;457.13;473.29;428.45;102.43;99.78
06/04/2025 08:52:53.39;1000.86;1001.39;639.14;457.79;470.86;423.37;102.21;99.78
06/04/2025 08:52:53.40;1001.08;1001.62;639.81;457.57;467.33;426.68;102.43;99.78
06/04/2025 08:52:53.41;1000.86;1001.62;642.24;457.35;466.00;423.15;102.43;99.78
06/04/2025 08:52:53.42;1001.31;1001.62;638.70;458.90;461.59;422.71;102.43;99.78
06/04/2025 08:52:53.43;1000.86;1001.62;642.46;457.79;460.49;426.90;102.21;99.78
06/04/2025 08:52:53.44;1001.08;1001.62;638.92;459.56;456.95;422.71;102.43;99.78
06/04/2025 08:52:53.45;1001.31;1001.62;642.01;458.23;453.64;427.79;102.43;99.56
06/04/2025 08:52:53.46;1000.86;1001.39;639.58;458.23;452.10;423.37;102.43;99.78
06/04/2025 08:52:53.47;1001.31;1001.62;638.92;459.34;448.12;426.90;102.43;99.78
06/04/2025 08:52:53.48;1000.64;1001.62;642.46;458.45;447.46;427.12;102.43;99.56
06/04/2025 08:52:53.49;1001.08;1001.62;639.14;459.56;443.49;426.24;102.43;99.78
06/04/2025 08:52:53.50;1000.86;1001.62;642.68;458.45;441.94;432.20;102.43;99.78
06/04/2025 08:52:53.51;1000.64;1001.62;638.92;458.67;439.29;428.45;102.43;99.56
06/04/2025 08:52:53.52;1001.31;1001.62;640.03;458.23;436.20;435.30;102.43;99.78
06/04/2025 08:52:53.53;1000.64;1001.62;641.79;457.13;435.10;431.10;102.43;99.78
06/04/2025 08:52:53.54;1001.31;1001.39;638.92;458.23;431.57;434.41;102.21;99.56
